,y
1429,0
18073,0
21914,0
30574,0
42358,0
29842,0
23771,0
41761,0
39242,0
26301,0
14526,0
30595,0
13376,0
15714,0
45198,0
29600,0
36046,0
21549,0
30224,0
8868,0
5479,0
44387,1
30368,0
19270,0
38640,0
43695,0
14328,0
39285,0
24171,0
41371,1
31157,1
44784,1
38814,1
42332,1
20518,0
14487,0
11341,0
44004,1
37927,0
41035,1
2256,0
10712,0
14024,0
12432,0
22595,0
38337,0
24787,0
2949,0
34814,0
28802,0
26037,0
33672,0
39286,0
23789,0
44828,1
40384,0
7926,1
34375,0
22045,0
37554,0
34120,0
39075,0
34428,0
7874,0
19969,1
10596,0
39928,0
3990,0
17733,0
20419,0
41852,0
40567,0
10889,0
25496,0
35122,0
13776,0
43524,1
5418,0
20818,0
42716,1
14426,0
7497,0
7024,0
12223,0
7105,0
24295,0
3497,1
15410,0
14886,0
28590,0
34494,1
5549,0
32474,0
39713,0
20648,0
26722,0
5516,0
1873,0
3638,0
37965,0
38494,1
43509,1
28580,0
17717,0
33824,1
5319,0
16554,0
23862,0
21828,0
4717,0
19369,1
5474,0
14619,1
34029,1
7919,0
37529,0
27866,0
29575,0
10176,0
20361,0
33575,0
38547,0
33443,0
270,1
36874,0
38809,0
36081,0
21920,0
26366,1
29451,0
31481,0
6457,0
13405,0
1923,0
11512,0
32496,0
10644,0
43520,0
4110,0
14727,0
22594,0
26729,0
8215,0
20217,0
20635,0
31035,1
39237,0
8294,0
24971,0
24122,0
6438,0
39070,0
30070,0
4122,0
42361,1
14651,0
7077,0
2033,0
685,0
4376,0
40242,0
20668,0
4003,0
28041,0
12363,0
26242,0
45146,0
27080,0
9519,0
7138,0
36994,0
6250,0
42862,1
6746,0
7852,0
37468,0
4803,0
3518,0
42989,1
39270,0
17809,0
38414,0
10162,0
2361,0
3479,0
15507,0
16734,0
39952,1
5661,0
2201,0
36822,0
10316,0
12348,0
34459,0
16833,0
17114,0
269,0
44839,0
39510,1
177,0
19981,0
39282,0
21487,0
43730,1
35061,0
22289,0
42028,0
40212,1
17154,0
4843,0
34075,1
32781,0
31647,0
5137,0
7770,0
34374,1
42982,1
30086,1
40475,0
912,0
29820,0
10063,1
17053,0
20187,0
39862,0
43865,0
15340,0
6878,0
12587,0
44538,1
622,0
26454,0
36450,0
44523,0
44432,1
42202,0
2287,0
41561,1
18095,0
9705,0
37324,0
39381,0
8516,0
12586,0
44343,0
23666,0
36299,0
20999,0
223,0
38944,0
43855,0
7555,1
2208,0
44064,0
26413,0
10427,0
26019,0
12376,0
41283,1
22828,0
14793,0
10992,0
29398,0
23790,0
18974,0
15323,0
6994,0
8534,0
5558,0
33498,0
41943,0
3753,0
8096,0
33484,1
26201,0
26872,1
2190,0
26909,0
20722,0
23799,0
41885,1
8930,0
29002,0
15745,0
35635,0
18304,0
41340,1
5718,0
34042,0
6580,0
9385,0
29016,0
21046,0
38335,0
12900,0
42653,0
39757,0
40709,0
26087,0
8854,0
44288,0
878,0
33241,0
23097,0
7769,0
41281,0
44472,1
20993,0
35407,0
10233,0
31399,1
359,0
8138,0
32169,0
3133,0
35276,0
36382,0
10381,0
15952,0
44242,0
44179,1
11457,0
25731,0
43452,0
25668,0
32116,0
34229,0
20341,0
14656,0
30453,0
37505,0
19539,0
1328,0
39948,0
10773,0
28696,1
36353,0
23370,0
6953,0
31801,0
22743,0
2796,0
25211,0
16541,0
13552,0
7198,0
11683,0
5708,0
26792,0
1356,0
38167,0
36360,0
42793,0
411,0
43287,0
16392,0
42516,1
36882,0
30143,0
286,0
23696,0
26100,1
4162,0
23001,0
23037,0
27049,0
40433,0
37781,0
40987,1
21707,0
28884,0
20046,0
35418,0
34452,0
35914,0
36370,0
43800,1
4259,0
44117,0
17516,0
33642,0
42229,1
5846,1
6302,0
43886,0
8098,0
40156,0
33023,0
20031,0
12511,0
10184,0
40622,1
4585,0
19712,0
38701,0
21221,0
10086,0
13547,0
27993,0
1261,0
21966,0
9087,1
26591,0
30590,0
213,0
24036,0
28015,0
6343,0
5416,0
15101,0
39823,1
35048,0
1117,0
25247,0
26713,0
10698,0
23019,0
24636,0
10571,0
4526,0
20094,0
28174,0
16557,0
42145,0
2584,0
22271,0
28622,0
2425,0
39491,0
9877,0
26784,0
25010,0
29298,0
14949,0
44049,1
38063,0
5636,0
32570,0
24017,0
20740,0
40059,0
23915,0
21053,1
5134,0
43557,0
32810,0
40701,1
15626,0
26919,0
6424,0
8513,0
42006,1
18367,0
16704,0
41575,1
2919,0
18120,0
15272,0
5556,0
13162,0
18608,0
2533,0
16406,0
6462,0
38018,0
42540,1
24724,0
9479,0
23435,0
41500,0
31218,1
31715,0
12129,0
38390,0
4591,0
13081,0
10881,0
10470,0
28043,0
42314,1
13408,0
11818,0
26313,0
12801,0
16686,0
8489,1
2497,0
16639,0
35234,0
8520,0
3104,0
12258,0
27166,0
900,0
26997,1
30526,0
15551,0
16399,0
43780,1
31482,1
6294,0
24369,0
34048,0
20288,1
14268,0
7887,0
1650,0
140,0
25009,0
20727,0
23985,0
39788,1
13747,0
25236,0
43397,0
41219,0
16553,0
39632,0
24145,0
36205,0
36047,0
39896,1
34097,1
24578,0
35193,0
15264,0
5590,0
36960,0
7049,0
43085,0
34678,0
13391,0
32155,1
22482,0
20530,0
15676,0
16510,0
4578,0
1148,0
3460,0
16842,1
15184,0
40516,1
14284,0
11320,0
34876,0
14931,0
16109,0
22785,0
27635,0
12118,0
10519,0
38077,0
38477,1
37285,0
8140,0
2938,0
14124,0
3560,0
3529,0
15993,0
23616,0
10984,0
35560,0
43075,0
20034,0
41982,1
27966,0
15458,0
40954,1
6260,0
15709,0
520,0
41354,1
35034,0
26059,0
21150,0
24597,0
14357,0
34200,1
36536,1
27431,0
44700,0
4750,0
11859,1
2879,0
30764,0
348,0
4848,0
3470,0
31197,0
3707,0
34139,1
23194,0
16603,0
3635,0
24022,0
14424,0
1664,0
14190,0
13840,0
24969,0
2842,0
30780,0
1450,0
33720,1
29639,0
38252,0
2242,0
26885,0
31499,0
37257,0
4629,0
4344,0
33808,1
15141,0
34507,0
30252,0
5809,0
32521,0
7139,0
10292,0
29151,0
18212,0
28301,0
13697,0
29613,1
28673,0
513,0
26048,0
43382,0
19796,0
35478,0
10797,0
39643,0
15717,0
31146,1
13172,0
21455,0
18397,0
40802,0
5392,0
29884,0
29028,0
24714,0
27671,0
12505,0
12537,0
18767,0
12598,0
35404,0
18142,0
22087,0
4283,0
8544,0
39453,0
28197,1
33208,0
3985,0
7187,0
27189,0
22620,0
38074,0
38206,0
14811,0
22128,0
45115,0
401,0
25259,0
38375,0
13641,0
41884,1
42569,0
12482,0
25390,0
14153,1
27501,0
9500,0
21107,0
31670,0
25274,0
8712,0
19921,0
21942,0
39319,0
26641,0
39059,0
43577,1
24900,0
7873,0
26233,0
7830,0
23155,0
44190,0
34336,1
11178,0
8848,0
27649,0
8027,0
41888,0
22232,0
3145,1
44884,1
44299,1
12906,0
41046,0
3741,0
2130,0
23554,0
6985,0
22765,0
27603,0
8773,0
33519,0
30992,1
28974,0
18404,0
33893,0
41401,0
38685,0
34281,0
20026,0
36630,0
12496,0
39051,0
37001,0
35141,0
39590,0
16074,0
27367,0
30229,0
1836,0
14987,0
8177,0
33312,0
5049,0
34471,0
13596,0
24843,0
1604,0
15680,0
12158,0
33100,1
1475,0
21277,0
31736,0
15899,0
18047,1
10908,0
41542,1
40182,1
4908,0
9662,0
4546,0
5008,0
6696,0
25125,0
28899,0
21877,0
24962,0
34793,0
33960,1
41284,0
11179,0
33617,0
27312,0
24435,0
23519,0
29769,0
3269,0
24952,0
2874,0
34514,0
10886,0
34792,0
34207,0
40497,1
3136,0
16061,0
29287,0
101,0
34916,0
26508,1
21441,0
12154,0
63,0
2604,0
28581,0
9789,0
45006,1
41480,0
13841,0
36388,0
5226,0
27413,0
19709,0
33963,1
20209,0
4392,0
33083,0
5140,0
11756,0
3013,0
23881,0
31440,0
37339,0
22831,0
38329,0
7109,0
18878,0
29711,0
25585,0
9304,0
32961,0
35741,0
38524,0
9335,0
27651,0
36282,0
20583,1
27435,0
40594,1
18583,0
1569,0
36468,0
1715,0
24766,0
18513,0
13099,0
33311,0
38630,0
572,0
35610,0
35126,0
25735,0
20924,0
11391,0
795,0
39247,0
2157,0
5675,0
24828,0
31326,1
13305,0
20608,0
29478,0
5419,0
6447,0
3418,0
33936,0
40621,0
28764,0
23120,0
16491,0
35609,0
12547,0
7053,0
4955,0
40160,0
19656,0
44251,0
4613,0
43410,0
27419,0
41030,1
22688,0
19514,0
18697,0
1220,0
9200,0
25557,0
43725,1
30603,0
40618,1
40624,1
6013,0
7052,0
34007,1
25316,0
30774,0
41755,1
24970,0
11509,0
142,0
1056,0
41844,1
32896,0
12037,0
3180,0
30172,0
20914,0
21755,0
4102,0
21623,0
37279,0
43273,0
30981,0
34148,1
31703,0
41370,0
41003,0
2090,0
15318,1
27158,0
26619,0
34062,1
3902,0
31629,0
34802,0
28386,0
40491,0
35952,0
28392,0
34266,0
44815,1
27540,0
44390,1
27109,1
7536,0
22674,0
14932,1
14410,0
22723,0
23282,0
13955,0
29617,0
31870,0
22575,0
14924,0
42382,0
20559,1
14842,0
13379,0
37585,0
15888,0
22283,0
14845,0
30321,0
13205,0
14181,0
38714,0
8581,0
18199,0
34369,0
20421,0
718,0
10378,0
13972,0
33400,0
32237,0
11535,0
38058,0
29517,0
28291,0
38020,0
6714,0
14779,0
43172,0
14381,0
38977,0
32680,0
4399,0
4660,0
26651,0
5936,0
5509,0
21332,0
7825,0
19457,0
25356,0
30835,0
1598,0
20024,0
39647,1
8781,0
33424,0
24795,0
27894,0
21841,0
10044,0
15846,0
39140,0
10089,0
11745,0
43496,0
33782,0
27148,0
8753,0
4052,0
21461,0
10718,0
9111,0
9872,0
36756,1
33246,0
1890,0
36113,0
21843,0
33933,1
25532,0
39999,0
38471,0
8334,0
38211,0
2444,0
16234,0
4795,0
11719,0
13031,0
38920,0
29699,0
22668,0
29632,0
34553,0
2319,0
34192,0
44305,0
13528,0
705,0
12410,0
7486,0
24558,0
15867,0
17005,0
12797,0
13577,0
39541,0
1523,0
7759,0
18401,0
16123,0
3779,0
15293,0
32718,0
36541,0
37098,0
20492,0
22304,0
3247,0
44596,0
21191,0
13323,0
41582,1
37119,0
7605,0
2798,0
36092,0
38520,0
38647,0
29304,0
16823,0
880,0
13535,0
19637,0
8858,0
16877,0
43573,1
28439,0
34753,0
2805,0
8358,0
17026,0
18500,0
5427,0
25909,1
8010,0
8455,0
10581,0
35491,0
17931,0
15972,0
29082,0
27526,0
21988,0
1612,0
23256,0
32653,0
20219,0
22361,0
11716,0
22212,1
33308,0
27598,0
25522,0
42220,1
18469,0
33793,1
12286,0
29018,0
31580,0
7223,0
41094,0
40481,1
8606,0
40046,0
37783,0
35192,1
26241,0
12965,0
41313,0
32327,0
19222,0
13567,0
36966,0
25207,0
21021,1
22003,0
30803,1
23761,0
21617,0
10495,0
18597,0
20081,0
41981,0
26464,0
6885,0
8373,0
33195,1
38497,1
14645,1
576,0
33671,0
2925,0
42422,0
24250,0
18908,0
2411,0
38341,0
44405,0
28348,0
20976,0
2948,0
42592,0
5603,0
24031,0
30646,0
42342,0
29868,0
26137,0
20396,0
11042,0
43783,1
30758,0
22391,0
5601,0
40251,0
14279,0
33475,0
3184,0
43817,1
23110,0
31597,0
4165,0
25806,0
36378,0
10537,0
17972,0
41330,0
29782,1
4201,0
15997,0
20735,0
23971,0
11070,0
8230,0
10276,0
20792,0
34661,0
38193,0
42900,0
4797,0
3758,0
8817,1
12031,0
34920,0
42774,1
27927,0
8744,1
7422,0
27472,0
18930,0
19962,0
27042,0
39018,0
42582,0
38900,0
4763,0
42814,0
18811,1
8285,0
44045,0
33644,0
18596,0
28329,0
13775,0
39016,0
28453,1
2070,0
36342,0
15787,0
39785,0
38946,0
11611,0
11389,0
18471,0
45018,0
1691,1
7923,0
9536,0
35758,0
28808,0
23328,0
995,0
39289,0
27751,1
26068,0
42967,1
12371,0
11015,0
31272,0
9575,0
35316,0
18475,0
20800,0
33879,1
20055,0
17222,0
32052,0
21976,0
5586,0
13684,0
34591,0
32174,0
40916,0
9818,0
24732,0
30620,0
45106,1
22794,0
17999,0
14934,0
3399,0
40913,0
40695,0
25528,0
25520,0
12975,0
4081,0
16863,0
28159,0
16191,0
7009,0
629,0
43159,1
14348,0
34366,1
290,0
45209,0
17828,0
36568,0
4212,0
24309,0
1173,1
18588,0
32342,0
23181,1
10336,0
8191,0
24624,0
17093,0
11781,1
23608,0
17124,0
30745,0
43966,1
32514,0
41452,1
3679,0
3898,0
19681,0
18363,0
24194,0
32858,0
23424,0
36594,0
9224,0
25967,0
4445,0
34171,0
43440,0
37688,0
37850,0
4779,0
42966,1
28077,0
9425,0
34298,0
11177,0
36832,0
2677,0
19007,0
26626,0
28647,0
27770,0
3746,0
30293,1
29956,0
31793,0
22066,0
30163,0
22843,0
14112,0
14225,0
9011,1
8229,0
44310,0
25188,0
20950,0
20788,0
30018,0
37504,0
17919,0
14044,0
35980,0
18129,0
32243,0
25903,0
14638,1
33635,0
24705,0
33829,0
17030,0
45132,0
29789,0
24881,0
4714,0
3388,0
8159,0
22853,0
35821,1
27674,0
34318,0
15781,0
13796,0
19871,0
29037,0
18256,0
35824,0
38289,1
8759,0
13900,0
2538,0
2605,0
14843,0
44720,0
33411,0
14201,0
6225,0
42352,0
24979,1
23459,0
32616,0
7201,0
25227,0
28592,0
16539,0
40843,0
37669,0
18347,0
31322,0
28613,0
11587,0
5381,0
35291,0
39258,0
9367,0
37730,0
6491,0
43169,0
1471,0
25714,0
15096,0
33276,0
4674,0
12282,0
485,0
7793,0
12742,0
11738,0
6070,0
30701,0
478,0
1266,0
38087,0
13188,0
28047,0
14791,0
6243,0
31521,0
43644,0
8012,0
23620,0
3950,0
39833,0
40443,1
18171,1
26852,0
23115,0
1259,0
44208,1
4345,0
18815,0
1804,0
1844,0
10982,0
38929,0
42503,1
26756,0
40438,1
33977,0
21732,0
41942,1
9997,0
7915,0
27304,0
6334,0
14933,0
8591,0
7414,0
37433,0
5673,0
19814,0
34109,1
24875,0
34896,0
451,0
483,0
11933,0
16283,0
30594,1
41022,1
19956,0
36443,1
487,0
21859,0
43384,1
35464,0
21448,1
27355,0
40924,0
5446,0
1042,0
38966,0
39450,0
26617,0
6621,0
21541,0
36008,0
14617,0
23907,0
37106,1
20762,0
17579,1
19250,0
43389,0
563,0
30009,0
44258,1
31716,0
20838,0
31665,0
31643,0
44270,0
15399,0
10625,0
11416,0
13728,0
16740,0
13978,0
9491,0
21367,0
31911,0
43448,0
6715,0
14894,0
19478,0
3476,0
42232,1
6282,0
5955,0
23002,0
6103,0
13167,0
11975,0
40353,0
29947,0
1380,0
42970,1
39254,0
6089,0
26318,0
27017,1
11794,0
32770,1
39248,0
44264,0
28757,0
32841,0
10041,0
24155,0
18741,0
42104,0
42059,1
607,0
5422,0
27562,0
10900,0
39199,0
44397,1
17065,0
25964,0
28102,0
4196,0
24243,0
24631,0
10811,0
33859,0
38795,0
24027,0
7431,0
12108,0
30356,0
18437,1
11360,0
20117,0
42087,1
14873,0
13586,0
27557,0
31653,0
35825,0
12016,0
39052,0
17144,0
10728,0
18598,0
42039,0
43635,1
4719,1
7702,0
41280,0
1309,0
7914,1
2397,0
14787,0
3051,0
8717,0
42946,0
506,0
38688,0
10790,0
2136,0
24427,0
32725,0
9100,0
30626,0
4756,0
39380,0
11381,0
4366,0
15580,0
20233,0
43304,0
19540,0
10515,0
39556,0
44113,1
15304,0
10511,0
21078,0
20266,0
6629,0
17218,0
3711,0
16907,0
29648,0
14746,0
34773,0
38004,0
24366,0
39860,0
23706,0
19416,0
29269,0
36526,0
28449,0
8283,0
24844,0
20402,0
12981,0
32885,0
22028,0
1399,0
34800,0
6618,0
9077,0
6711,0
9309,0
27247,0
39486,0
7062,0
2430,0
15352,1
13760,0
18481,0
35426,0
36584,0
19413,0
40655,0
41723,1
32345,0
13116,0
31196,1
4441,0
18646,0
17980,0
31783,0
23094,0
10203,0
42715,0
12696,0
16889,0
43278,0
18972,0
36466,0
34648,0
42510,0
7821,1
38145,0
27219,0
32439,0
24487,0
3267,0
38681,0
18747,0
31088,0
8507,0
42401,0
36936,0
38591,0
33392,0
42777,0
22471,0
30272,0
29193,0
31119,1
26408,0
41804,0
2018,0
40389,0
7044,0
18657,0
9364,0
40181,0
16415,0
13091,0
8235,0
14587,0
42783,1
24669,0
18834,0
11231,0
25594,0
16789,0
11720,0
9902,0
12246,0
13819,0
9515,1
13740,0
22636,0
16721,0
34721,0
37638,0
34472,0
28131,0
9644,0
39518,1
13957,0
15374,0
20511,0
20462,0
15907,0
20125,0
37198,0
37489,0
27790,0
3499,0
20369,0
43770,1
17297,0
34936,0
17445,0
15792,0
37449,0
25095,0
6379,0
17241,0
4491,0
24228,0
3979,0
39466,0
18537,0
9940,0
30246,0
10788,0
24409,0
32068,1
35671,0
40099,0
42628,1
7115,0
9811,0
35327,0
24785,0
24638,0
33566,0
11218,0
30506,0
30876,0
38712,1
31055,1
33415,0
27126,0
43632,0
35843,0
22264,0
2120,0
23491,0
31465,0
4025,0
37890,0
12764,1
25327,0
13920,0
34988,0
6288,0
37958,0
18752,0
22908,0
32340,0
4872,0
17436,0
26507,0
17852,0
20092,0
7692,0
32064,0
13597,0
29468,0
35544,0
42570,0
2173,0
41585,1
18496,0
6259,0
10072,0
41646,0
11795,0
9252,0
12024,0
26843,1
2819,0
4106,0
21135,0
14880,0
13739,0
13393,0
44275,1
25018,0
1302,0
4966,0
16741,0
6639,0
14364,1
20799,0
19050,0
29061,0
2006,0
8605,0
24493,0
26239,0
39639,0
28023,0
31019,0
41856,1
43703,1
41055,0
32179,1
2447,0
5873,0
35815,0
12115,0
3996,0
1198,0
3474,0
7697,0
9140,0
16899,0
583,0
23408,0
4809,0
23271,0
30162,0
17665,0
26202,0
34159,1
38143,0
26334,0
15495,0
22514,0
17419,0
20295,0
23200,0
872,0
40488,1
35312,0
31205,0
11265,0
13745,0
18251,0
6455,0
9646,0
6210,0
34498,0
3214,1
44665,1
31319,1
4995,0
5738,0
34040,0
24185,0
36364,0
34170,1
24405,0
33111,0
32419,0
44549,1
26237,0
29887,0
10431,0
1874,0
14420,0
8655,0
35260,0
7646,0
32880,0
33289,0
650,0
26570,0
38965,0
7742,0
27690,0
35142,0
34593,0
45055,1
32603,1
34776,0
21506,0
37469,0
14484,1
7002,0
13592,0
24955,0
17060,1
18558,0
25901,1
25096,0
257,0
24940,0
3046,0
11996,1
18512,0
34515,0
43763,0
34834,0
28092,0
18532,0
1939,0
4237,0
25082,0
19141,0
41231,1
2468,0
23840,0
43985,0
6533,0
32102,0
27995,0
4224,0
37572,0
39669,0
14319,1
17072,0
42255,0
26104,0
41840,1
7474,0
21379,0
15480,0
34901,0
34376,0
5096,0
13919,0
15991,0
30892,0
14311,0
36919,0
10633,0
3621,0
12708,0
21577,0
20257,0
20151,0
27986,0
37917,0
39725,0
26456,0
28765,0
44567,1
38961,0
9948,0
43910,1
41296,1
33717,1
20917,0
20216,0
37182,0
13202,0
10307,0
42520,0
44635,1
31872,0
20493,0
9141,0
40783,0
16820,0
30303,0
42911,0
4038,0
14103,0
9777,0
31379,0
40723,1
42704,0
44095,1
17200,0
21234,0
16367,1
18382,1
32180,0
16607,0
13247,0
43793,0
18089,0
34349,0
1011,0
3027,0
29183,0
35104,0
31138,0
27333,0
13767,0
16072,0
4066,0
4993,0
30386,0
22869,0
22954,0
24013,0
12097,0
41254,0
17345,0
9628,0
3158,0
11297,0
18486,0
28694,0
11134,0
40412,1
43600,0
15130,0
1834,0
28677,0
44824,1
14136,0
11830,0
33210,0
7273,0
31810,0
6440,0
43396,1
30533,1
25916,0
34672,0
15121,0
16913,0
25288,0
11475,0
34742,0
41759,0
26700,0
30336,0
32897,0
19585,0
3510,0
19170,0
33331,0
40022,0
36131,0
5098,0
32626,0
29111,0
12787,0
22004,0
32874,0
6674,0
24240,0
8199,0
40288,0
27256,0
23510,0
1290,0
44511,1
2688,0
23283,0
41318,0
19797,0
11293,0
28178,0
20925,0
44779,1
26969,0
41918,0
22018,0
18700,0
24344,0
9855,0
26147,0
4187,0
7048,1
27736,0
8176,0
4346,0
15472,0
18378,0
23060,0
38033,0
9381,1
14180,0
18723,0
18584,0
13637,0
31207,0
6777,0
3519,1
43489,0
27452,0
36532,0
26364,0
41762,0
26768,0
44226,1
18831,0
37466,0
4548,0
3678,0
27858,0
41765,0
27047,0
16015,0
42383,0
30077,0
14079,0
40855,0
3464,0
11328,0
22524,0
17660,0
42296,1
30825,0
30456,0
13176,0
29384,0
8123,0
27886,0
13433,0
1123,0
43527,1
2905,0
13089,0
40976,0
25463,0
6262,0
25651,0
19071,0
11327,0
4889,0
10205,0
20639,0
33109,0
14390,0
8518,0
34051,1
10324,0
10663,0
3865,0
39843,0
41057,0
19847,0
9212,0
8129,0
31277,1
22404,1
43482,1
30418,0
44894,0
11508,0
38399,0
28191,0
24723,0
20481,0
36773,0
10724,0
31192,1
39783,0
6832,0
12283,0
5336,0
23727,0
11930,0
34205,1
34064,1
8536,0
2214,0
24996,0
38238,0
35772,0
43813,0
10707,0
2249,0
28902,0
38613,0
6838,1
8187,0
22371,0
701,0
10916,0
15759,0
21471,0
33048,0
11631,1
13827,0
43198,1
41746,0
11695,0
18623,0
36798,0
6536,0
33806,0
28629,0
9506,0
4980,0
100,0
33274,0
26173,0
24789,0
6153,0
5405,0
11201,0
7728,1
41268,0
3441,0
37202,0
44489,1
44533,0
21501,0
804,0
40654,0
25153,0
4625,0
22462,0
34559,0
19057,0
11681,0
29783,0
42505,0
1966,0
5623,0
35462,0
11729,0
22290,0
25712,0
17433,0
29722,0
10870,0
32525,0
3063,0
20391,0
18048,0
30443,0
27551,1
6675,0
13390,0
1322,0
17952,0
789,0
29968,1
39914,0
3188,0
24749,0
25703,0
16466,0
37166,0
12230,0
38357,0
14175,0
31796,0
3866,0
2061,0
19030,0
19936,0
1964,0
5404,0
39692,0
24251,0
4447,0
16669,0
9158,0
15880,0
20272,0
20223,0
1690,0
22588,0
8864,0
29416,0
33817,0
10237,0
22039,0
2641,0
42380,0
11633,0
30074,0
2063,0
16555,0
29159,0
25418,1
9073,0
20984,0
30446,0
29454,1
9001,0
12839,0
12407,0
7507,0
17958,0
16642,0
14809,0
35553,1
35216,0
44409,1
12257,0
156,0
40045,0
10445,0
13939,0
14387,0
42199,1
20278,0
43436,0
24722,0
36355,0
19675,0
7931,0
28975,0
6641,0
6066,0
36065,0
20525,0
1393,0
18616,0
2960,0
10156,0
18961,0
35846,0
26475,0
42377,0
20096,0
28118,0
44848,0
8889,1
24589,0
26248,0
4963,0
32415,0
31969,0
24544,0
40442,1
26130,0
32507,0
26098,0
4903,0
14057,0
3356,0
23923,0
10769,0
1625,0
30369,0
20093,0
28714,0
18922,0
23468,0
23360,0
12036,0
14734,0
23356,1
22935,0
34544,0
12458,0
33315,0
43131,1
12550,0
38812,0
23413,0
42084,0
29206,0
25812,0
37097,0
28390,0
43469,0
41916,0
24652,0
6844,0
31624,0
21791,1
29131,0
9678,0
42759,1
6817,0
14907,0
3016,0
36491,0
10157,1
33117,0
44047,1
32709,0
35472,0
42847,0
15330,0
27528,0
32748,0
27967,0
14155,1
4597,0
1038,0
4207,0
24323,0
33173,0
24687,0
18083,0
3563,0
38072,0
5001,0
10151,0
25438,0
23741,0
6797,0
18876,0
20400,1
41775,0
28234,0
41270,0
14871,1
16792,0
19501,0
14679,0
24524,0
4737,0
32920,0
14664,0
25136,0
17510,0
9187,0
28835,0
15013,0
29487,0
36986,0
32187,0
21587,0
41774,0
37199,0
37597,0
34319,0
38220,0
7015,0
35882,0
39640,0
36968,0
4619,0
15005,0
8013,0
29819,0
905,0
37803,0
33610,0
34094,1
25588,0
4168,0
38802,0
31027,1
41241,1
18875,0
38891,0
7999,0
33833,0
3323,0
21795,0
22788,0
39103,0
29014,0
31271,1
24904,0
29694,0
18923,0
247,0
11190,0
5424,0
10006,0
19596,0
21206,0
42053,1
22205,0
23076,0
9083,0
21888,0
36327,0
30259,0
26079,0
7432,0
22091,0
25542,0
9183,0
41560,1
31425,1
8887,0
10025,0
28183,0
11114,0
30308,0
41248,1
23240,0
36852,0
23089,0
29669,0
22703,0
22373,0
39879,1
19813,0
38590,0
44545,0
6559,0
30815,0
21032,0
3173,0
29996,0
11363,0
36716,0
11273,0
10114,0
32662,1
3770,1
36740,0
7488,0
8913,0
35648,0
5981,0
19000,0
21871,0
44359,0
36119,0
4707,0
29302,0
23444,0
12659,0
17543,0
29704,0
26952,0
35781,0
26779,0
29067,0
31945,0
26081,0
44663,1
36390,0
43388,0
23634,0
43638,0
37051,0
32060,1
34481,0
13956,0
25006,0
13351,0
8074,0
23193,0
2508,0
19998,0
5498,0
30072,0
34259,0
39,0
37159,0
40821,0
1371,0
15568,0
31022,1
20202,0
288,0
36465,1
3493,0
10187,0
17410,0
28478,0
832,0
19829,0
34760,0
23731,0
30084,0
29319,0
25671,0
38540,0
20542,0
37398,0
40189,0
33527,0
16980,0
23403,0
21347,0
4485,0
32271,0
42400,1
19104,0
29231,0
33549,0
5701,0
15341,0
17301,0
4841,0
21639,0
7131,0
21685,0
17465,0
36434,0
29497,0
43750,1
1035,0
22523,0
8,0
44709,0
32071,0
19503,0
44486,1
8764,0
24397,0
31956,0
31959,0
15665,0
13696,0
39170,0
31983,0
19115,0
20785,0
33547,0
30396,0
3523,0
9801,0
38669,0
44367,1
7263,0
40724,1
5046,0
13372,0
4743,0
23259,0
24671,0
17040,0
7994,0
13954,0
17936,0
35606,0
715,0
15579,0
5385,0
8555,0
6792,0
9609,0
44072,1
17320,0
18903,0
14548,0
36345,0
36727,0
33515,0
28852,0
8257,0
10040,0
39206,0
27822,0
34718,0
28978,0
9395,0
13322,0
30545,0
15925,0
9253,0
34637,0
34211,1
33156,0
45082,0
7469,0
44572,1
27117,0
1857,0
31260,0
13770,0
18884,1
44598,0
31747,0
12751,0
4989,0
41557,1
7522,0
42143,0
41959,1
14676,0
1420,0
41927,1
31589,0
19065,0
25187,0
18510,0
31031,1
5433,0
28844,0
3320,0
34845,0
33594,0
44112,0
36701,0
33015,0
28222,0
40394,1
43163,0
33929,1
30324,1
37296,0
21355,0
4425,0
32432,0
16588,0
4561,0
23889,0
8238,0
32041,0
17827,0
42338,1
34082,1
28202,0
20538,0
15242,0
28921,0
12107,0
37960,0
29678,0
15613,0
25130,0
2218,0
19429,0
8807,0
21090,0
4229,0
42654,0
1945,0
32580,0
568,0
44053,0
44082,1
38568,0
31755,0
25071,0
35479,0
24790,0
21360,0
17803,0
12168,0
17061,0
34803,0
8994,0
37988,0
33946,1
8338,0
33825,0
22752,0
38044,0
1050,0
38789,0
38636,0
29341,0
16947,0
33775,1
14817,1
17619,0
13558,0
544,0
16448,0
38161,0
1887,0
32912,0
10012,0
39344,0
25167,0
23104,0
42433,0
37213,0
9504,0
45025,0
39676,0
9657,0
13138,0
2477,0
38834,0
38183,0
26322,0
4822,0
39012,0
31548,0
31622,0
38031,0
41849,1
27868,0
44151,1
30854,0
4116,0
6053,0
17372,0
12144,0
44935,1
40856,0
29112,0
18055,0
22288,0
39347,0
36435,0
13714,0
12208,0
26278,0
37223,0
44516,1
33268,0
7257,0
820,0
37102,0
28421,0
41054,0
10410,0
22517,0
5212,0
29680,0
17756,0
24124,1
19237,0
20718,0
38386,0
30828,0
22632,0
13161,0
9509,0
42412,0
30566,0
42743,1
24374,0
16592,0
36016,0
5253,0
19475,0
40336,0
44600,0
17544,0
5722,0
37810,0
10375,0
22139,0
10330,0
20943,0
27203,0
36441,0
43455,0
43684,1
42435,0
8220,0
